Data,NNKO,NNO,NNSW,NNZ,NNA,WIBOR6M_rate,WIG20,SPX,Gold,Bitcoin
2020-09-26,138.94,347.45,274.25,313.66,274.11,0.26,1674.14,3298.46,1862.66,10730.61
2020-09-27,138.94,347.45,274.25,313.66,274.11,0.26,1674.14,3298.46,1862.66,10726.61
2020-09-28,139.01,347.75,276.15,317.83,280.59,0.26,1738.44,3351.6,1881.56,10890.12
2020-09-29,139.01,347.81,276.2,318.16,280.52,0.26,1718.21,3335.47,1896.56,10770.6
2020-09-30,139.04,347.86,275.73,317.37,279.5,0.26,1712.73,3363.0,1885.8,10708.3
2020-10-01,139.14,348.4,275.32,316.68,277.47,0.26,1694.18,3380.8,1906.05,10592.89
2020-10-02,139.08,348.36,275.44,317.13,278.26,0.26,1697.39,3348.42,1901.81,10477.16
2020-10-03,139.08,348.36,275.44,317.13,278.26,0.26,1697.39,3348.42,1901.81,10578.87
2020-10-04,139.08,348.36,275.44,317.13,278.26,0.26,1697.39,3348.42,1901.81,10653.73
2020-10-05,139.16,348.26,277.08,320.4,283.35,0.26,1731.85,3408.6,1913.56,10743.74
2020-10-06,139.17,348.23,276.5,319.46,282.5,0.26,1735.45,3360.97,1878.07,10575.41
2020-10-07,139.19,348.4,276.92,320.2,283.49,0.26,1736.61,3419.44,1887.4,10663.35
2020-10-08,139.22,348.66,277.14,320.23,282.8,0.26,1719.91,3446.83,1893.77,10884.82
2020-10-09,139.25,349.21,277.32,320.36,282.32,0.26,1698.91,3477.14,1928.47,11059.22
2020-10-10,139.25,349.21,277.32,320.36,282.32,0.26,1698.91,3477.14,1928.47,11378.03
2020-10-11,139.25,349.21,277.32,320.36,282.32,0.26,1698.91,3477.14,1928.47,11328.49
2020-10-12,139.22,349.15,277.83,321.42,284.22,0.25,1683.21,3534.22,1922.64,11692.18
2020-10-13,139.2,349.28,277.89,321.18,284.21,0.25,1660.12,3511.93,1891.11,11454.94
2020-10-14,139.21,349.13,278.44,322.09,285.25,0.25,1670.26,3488.67,1901.83,11383.87
2020-10-15,139.22,349.29,277.41,319.52,281.03,0.25,1627.59,3483.34,1908.16,11505.6
2020-10-16,139.28,349.34,279.0,323.07,286.19,0.25,1655.36,3483.81,1899.34,11344.58
2020-10-17,139.28,349.34,279.0,323.07,286.19,0.25,1655.36,3483.81,1899.34,11349.13
2020-10-18,139.28,349.34,279.0,323.07,286.19,0.25,1655.36,3483.81,1899.34,11463.3
2020-10-19,139.22,349.29,278.57,322.27,284.83,0.25,1648.11,3426.92,1904.36,11756.21
2020-10-20,139.27,349.34,279.23,323.3,286.46,0.25,1656.34,3443.12,1906.44,11930.17
2020-10-21,139.21,349.32,278.61,321.98,284.42,0.25,1641.42,3435.56,1924.685,12938.78
2020-10-22,139.23,349.27,278.67,321.79,284.13,0.25,1642.7,3453.49,1904.07,13156.22
2020-10-23,139.23,349.26,278.39,320.85,283.07,0.25,1645.32,3465.39,1903.55,12919.74
2020-10-24,139.23,349.26,278.39,320.85,283.07,0.25,1645.32,3465.39,1903.55,13080.56
2020-10-25,139.23,349.26,278.39,320.85,283.07,0.25,1645.32,3465.39,1903.55,13020.76
2020-10-26,139.23,349.52,277.53,318.72,279.79,0.25,1631.66,3400.97,1902.385,13056.19
2020-10-27,139.25,349.93,277.51,318.29,278.69,0.25,1625.54,3390.68,1907.77,13736.87
2020-10-28,139.35,350.54,274.16,310.64,266.49,0.25,1549.74,3271.03,1876.675,13266.97
2020-10-29,139.33,350.39,273.58,310.28,265.82,0.25,1542.76,3310.11,1868.57,13412.45
2020-10-30,139.35,350.26,272.29,308.24,262.16,0.25,1515.97,3269.96,1878.38,13571.37
2020-10-31,139.35,350.26,272.29,308.24,262.16,0.25,1515.97,3269.96,1878.38,13875.37
2020-11-01,139.35,350.26,272.29,308.24,262.16,0.25,1515.97,3269.96,1878.38,13698.19
2020-11-02,139.41,350.31,274.11,312.49,268.56,0.25,1556.14,3310.24,1895.8,13581.91
2020-11-03,139.47,350.8,276.16,317.59,276.52,0.25,1636.28,3369.16,1909.73,13832.39
2020-11-04,139.62,351.65,277.33,319.19,278.27,0.25,1640.94,3443.44,1902.99,14122.59
2020-11-05,139.73,352.27,279.14,323.74,284.82,0.25,1670.43,3510.45,1949.74,15558.93
2020-11-06,139.82,352.49,280.85,327.15,289.89,0.25,1697.49,3509.44,1951.76,15612.12
2020-11-07,139.82,352.49,280.85,327.15,289.89,0.25,1697.49,3509.44,1951.76,14831.86
2020-11-08,139.82,352.49,280.85,327.15,289.89,0.25,1697.49,3509.44,1951.76,15520.06
2020-11-09,140.16,352.79,281.41,329.9,294.06,0.25,1765.71,3550.5,1862.86,15253.8
2020-11-10,140.15,352.23,280.85,330.36,295.13,0.25,1779.34,3545.53,1877.26,15381.51
2020-11-11,140.15,352.23,280.85,330.36,295.13,0.25,1779.34,3572.66,1865.64,15810.4
2020-11-12,140.04,351.91,280.77,330.27,295.4,0.25,1771.49,3537.01,1877.01,16226.29
2020-11-13,140.05,352.26,280.04,329.05,293.25,0.25,1749.41,3585.15,1887.84,16319.21
2020-11-14,140.05,352.26,280.04,329.05,293.25,0.25,1749.41,3585.15,1887.84,16035.72
2020-11-15,140.05,352.26,280.04,329.05,293.25,0.25,1749.41,3585.15,1887.84,15942.33
2020-11-16,140.13,352.41,281.97,333.18,299.57,0.25,1799.02,3626.91,1888.99,16728.02
2020-11-17,140.12,352.23,281.47,331.9,297.88,0.25,1793.56,3609.53,1880.55,17604.11
2020-11-18,140.16,352.71,282.11,333.36,299.85,0.25,1810.43,3567.79,1872.48,17835.16
2020-11-19,140.11,352.56,281.57,332.02,297.68,0.25,1789.79,3581.87,1866.59,17886.25
2020-11-20,140.2,352.62,282.8,334.93,301.93,0.25,1820.85,3557.54,1873.16,18626.02
2020-11-21,140.2,352.62,282.8,334.93,301.93,0.25,1820.85,3557.54,1873.16,18631.79
2020-11-22,140.2,352.62,282.8,334.93,301.93,0.25,1820.85,3557.54,1873.16,18627.71
2020-11-23,140.24,352.55,283.24,335.59,303.08,0.25,1832.04,3577.59,1837.86,18421.21
2020-11-24,140.21,352.36,284.2,337.56,306.1,0.25,1859.42,3635.41,1807.53,19126.95
2020-11-25,140.19,352.16,284.21,337.25,305.84,0.25,1860.15,3629.65,1807.625,18777.45
2020-11-26,140.14,352.07,283.9,336.77,305.29,0.25,1849.57,3629.65,1810.31,17199.82
2020-11-27,140.15,352.14,284.39,337.85,306.9,0.25,1852.69,3638.35,1787.215,16991.34
2020-11-28,140.15,352.14,284.39,337.85,306.9,0.25,1852.69,3638.35,1787.215,17784.84
2020-11-29,140.15,352.14,284.39,337.85,306.9,0.25,1852.69,3638.35,1787.215,18161.34
2020-11-30,140.12,352.05,283.49,335.39,303.39,0.25,1830.04,3621.63,1776.77,19490.32
2020-12-01,140.25,352.15,284.11,337.24,305.51,0.25,1853.38,3662.45,1815.21,18952.18
2020-12-02,140.25,351.83,285.19,339.9,310.28,0.25,1897.97,3669.01,1830.61,19134.12
2020-12-03,140.28,351.81,285.18,339.88,310.26,0.25,1890.11,3666.72,1841.04,19482.7
2020-12-04,140.39,351.46,287.07,344.15,316.74,0.25,1947.68,3699.12,1836.52,18670.06
2020-12-05,140.39,351.46,287.07,344.15,316.74,0.25,1947.68,3699.12,1836.52,19021.04
2020-12-06,140.39,351.46,287.07,344.15,316.74,0.25,1947.68,3699.12,1836.52,19145.13
2020-12-07,140.31,351.76,287.38,344.83,317.57,0.25,1958.53,3691.96,1862.31,19126.24
2020-12-08,140.3,351.67,287.73,345.46,319.12,0.25,1970.27,3702.25,1870.41,18471.96
2020-12-09,140.31,351.26,288.0,345.93,320.17,0.25,1994.12,3672.82,1840.06,18560.06
2020-12-10,140.26,351.02,286.85,344.13,317.47,0.25,1984.0,3668.1,1836.79,18334.59
2020-12-11,140.26,351.33,285.7,341.9,313.41,0.25,1950.85,3663.46,1839.5,18131.57
2020-12-12,140.26,351.33,285.7,341.9,313.41,0.25,1950.85,3663.46,1839.5,18886.51
2020-12-13,140.26,351.33,285.7,341.9,313.41,0.25,1950.85,3663.46,1839.5,19111.32
2020-12-14,140.3,351.69,285.37,340.9,311.25,0.25,1939.07,3647.49,1827.12,19285.96
2020-12-15,140.3,351.9,286.33,342.68,313.95,0.25,1955.69,3694.62,1853.36,19472.69
2020-12-16,140.41,351.88,287.75,345.8,318.78,0.25,1985.26,3701.17,1864.91,21397.23
2020-12-17,140.43,352.14,287.72,345.73,318.02,0.25,1975.76,3722.48,1885.595,22963.81
2020-12-18,140.43,351.62,287.1,344.96,316.53,0.25,1952.54,3709.41,1881.27,23029.28
2020-12-19,140.43,351.62,287.1,344.96,316.53,0.25,1952.54,3709.41,1881.27,23919.63
2020-12-20,140.43,351.62,287.1,344.96,316.53,0.25,1952.54,3709.41,1881.27,23484.48
2020-12-21,140.4,352.3,285.56,341.88,311.05,0.25,1888.8,3694.92,1876.76,23184.78
2020-12-22,140.46,352.19,286.65,344.32,315.26,0.25,1928.4,3687.26,1860.32,23723.85
2020-12-23,140.55,352.25,287.79,346.69,318.69,0.25,1955.84,3690.01,1873.21,23270.64
2020-12-24,140.55,352.25,287.79,346.69,318.69,0.25,1955.84,3703.06,1879.82,23676.98
2020-12-25,140.55,352.25,287.79,346.69,318.69,0.25,1955.84,3703.06,1879.82,24565.54
2020-12-26,140.55,352.25,287.79,346.69,318.69,0.25,1955.84,3703.06,1879.82,26376.78
2020-12-27,140.55,352.25,287.79,346.69,318.69,0.25,1955.84,3703.06,1879.82,26473.92
2020-12-28,140.64,352.78,289.78,350.58,324.99,0.25,2004.41,3735.36,1873.96,26826.48
2020-12-29,140.7,352.69,290.67,352.82,328.61,0.25,2016.01,3727.04,1878.41,27011.57
2020-12-30,140.47,352.47,289.86,351.43,326.06,0.25,1983.98,3732.04,1894.58,28731.52
2020-12-31,140.47,352.47,289.86,351.43,326.06,0.25,1983.98,3756.07,1898.705,29110.37
2021-01-01,140.47,352.47,289.86,351.43,326.06,0.25,1983.98,3756.07,1898.705,29340.43
2021-01-02,140.47,352.47,289.86,351.43,326.06,0.25,1983.98,3756.07,1898.705,32198.69
2021-01-03,140.47,352.47,289.86,351.43,326.06,0.25,1983.98,3756.07,1898.705,33148.12
2021-01-04,140.47,352.66,291.55,355.31,331.75,0.25,2008.75,3700.65,1942.78,31387.02
2021-01-05,140.48,352.77,291.66,355.55,332.04,0.25,2009.12,3726.86,1950.18,34310.41
2021-01-06,140.48,352.77,291.66,355.55,332.04,0.25,2009.12,3748.14,1919.48,36058.42
2021-01-07,140.53,352.77,294.18,361.25,341.18,0.25,2074.11,3803.79,1913.25,39675.41
2021-01-08,140.56,352.92,294.37,361.8,342.22,0.25,2072.74,3824.68,1848.61,40717.17
2021-01-09,140.56,352.92,294.37,361.8,342.22,0.25,2072.74,3824.68,1848.61,40413.68
2021-01-10,140.56,352.92,294.37,361.8,342.22,0.25,2072.74,3824.68,1848.61,38455.04
2021-01-11,140.6,353.14,293.89,360.68,340.6,0.25,2066.97,3799.61,1843.73,34470.16
2021-01-12,140.63,353.36,293.32,359.08,337.51,0.25,2043.73,3801.19,1854.75,33648.77
2021-01-13,140.66,353.8,292.69,357.51,334.89,0.25,2023.36,3809.84,1845.12,37164.99
2021-01-14,140.75,354.09,293.64,359.39,337.36,0.25,2031.71,3795.54,1845.87,38872.58
2021-01-15,140.75,354.2,292.12,356.14,331.88,0.25,1985.68,3768.25,1825.57,36632.16
2021-01-16,140.75,354.2,292.12,356.14,331.88,0.25,1985.68,3768.25,1825.57,36139.13
2021-01-17,140.75,354.2,292.12,356.14,331.88,0.25,1985.68,3768.25,1825.57,36214.23
2021-01-18,140.88,354.56,293.16,358.43,335.75,0.25,2023.74,3768.25,1837.585,36464.9
2021-01-19,140.85,354.5,292.38,357.02,332.85,0.25,1980.12,3798.91,1839.96,36686.14
2021-01-20,140.9,354.82,292.69,357.64,333.73,0.25,1986.09,3851.85,1871.4,35008.44
2021-01-21,140.94,354.52,291.45,355.26,329.82,0.25,1953.49,3853.07,1869.83,30856.84
2021-01-22,140.85,354.11,291.12,355.02,329.64,0.25,1952.67,3841.47,1853.87,32875.82
2021-01-23,140.85,354.11,291.12,355.02,329.64,0.25,1952.67,3841.47,1853.87,32085.94
2021-01-24,140.85,354.11,291.12,355.02,329.64,0.25,1952.67,3841.47,1853.87,32180.86
2021-01-25,140.81,353.94,290.4,353.18,327.33,0.25,1945.78,3855.36,1855.95,32487.45
2021-01-26,140.84,354.34,291.37,355.04,330.73,0.25,1981.98,3849.62,1850.81,32736.06
2021-01-27,140.88,354.41,289.86,351.25,324.48,0.25,1929.21,3750.77,1843.56,30600.35
2021-01-28,140.89,354.18,291.3,354.82,330.86,0.25,1987.83,3787.38,1842.43,33536.97
2021-01-29,140.93,354.27,290.33,352.48,326.64,0.25,1948.01,3714.24,1842.81,34488.23
2021-01-30,140.93,354.27,290.33,352.48,326.64,0.25,1948.01,3714.24,1842.81,34601.79
2021-01-31,140.93,354.27,290.33,352.48,326.64,0.25,1948.01,3714.24,1842.81,33006.07
2021-02-01,140.96,354.47,290.89,353.91,328.81,0.25,1967.72,3773.86,1860.61,33561.36
2021-02-02,140.98,354.41,290.73,353.33,327.66,0.25,1954.02,3826.31,1837.97,35629.27
2021-02-03,141.05,354.48,290.61,353.3,326.55,0.25,1940.69,3830.17,1834.08,37315.17
2021-02-04,141.05,354.24,290.45,353.36,326.44,0.25,1927.02,3871.74,1794.33,37293.47
2021-02-05,141.25,354.49,291.72,356.13,330.9,0.25,1957.73,3886.83,1810.95,37839.97
2021-02-06,141.25,354.49,291.72,356.13,330.9,0.25,1957.73,3886.83,1810.95,40060.73
2021-02-07,141.25,354.49,291.72,356.13,330.9,0.25,1957.73,3886.83,1810.95,38828.27
2021-02-08,141.26,354.41,291.57,356.12,330.78,0.25,1952.1,3915.59,1830.61,44667.93
2021-02-09,141.24,354.25,291.09,355.29,329.41,0.25,1941.6,3911.23,1838.59,46880.5
2021-02-10,141.23,353.99,290.41,354.11,327.41,0.25,1917.54,3909.88,1843.255,45229.53
2021-02-11,141.32,354.21,291.94,357.24,332.33,0.25,1954.92,3916.38,1825.7,47709.69
2021-02-12,141.26,353.47,291.27,356.13,330.85,0.25,1937.07,3934.83,1821.29,47951.53
2021-02-13,141.26,353.47,291.27,356.13,330.85,0.25,1937.07,3934.83,1821.29,47141.16
2021-02-14,141.26,353.47,291.27,356.13,330.85,0.25,1937.07,3934.83,1821.29,49113.17
2021-02-15,141.25,353.37,292.37,358.84,335.54,0.25,1974.82,3934.83,1818.855,48259.33
2021-02-16,141.3,352.97,293.5,361.42,340.16,0.25,2004.54,3932.59,1794.46,49134.75
2021-02-17,141.23,353.37,292.55,359.38,336.62,0.25,1986.8,3931.33,1776.44,52142.73
2021-02-18,141.2,352.99,291.33,357.34,334.05,0.25,1980.77,3913.97,1775.84,51876.35
2021-02-19,141.22,352.94,291.72,357.95,334.67,0.25,1985.31,3906.71,1781.43,55466.76
2021-02-20,141.22,352.94,291.72,357.95,334.67,0.25,1985.31,3906.71,1781.43,55509.93
2021-02-21,141.22,352.94,291.72,357.95,334.67,0.25,1985.31,3906.71,1781.43,57354.87
2021-02-22,141.13,352.97,290.93,356.24,332.08,0.25,1961.62,3876.5,1809.36,54157.86
2021-02-23,141.19,352.88,289.43,352.87,326.4,0.25,1922.59,3881.37,1805.67,48697.14
2021-02-24,141.23,352.66,290.47,355.09,329.56,0.25,1937.9,3925.43,1805.47,48885.21
2021-02-25,141.41,352.29,290.86,355.85,330.62,0.25,1936.47,3829.34,1770.75,48125.8
2021-02-26,141.39,351.89,289.21,352.75,325.97,0.25,1907.28,3811.15,1727.48,45526.6
2021-02-27,141.39,351.89,289.21,352.75,325.97,0.25,1907.28,3811.15,1727.48,45874.17
2021-02-28,141.39,351.89,289.21,352.75,325.97,0.25,1907.28,3811.15,1727.48,45272.13
2021-03-01,141.34,352.29,291.37,356.84,332.23,0.25,1949.57,3901.82,1724.95,49169.25
2021-03-02,141.4,352.2,291.68,357.37,333.26,0.25,1959.52,3870.29,1738.48,47845.16
2021-03-03,141.49,351.99,291.1,356.31,331.31,0.25,1943.24,3819.72,1711.04,50601.83
2021-03-04,141.47,352.06,290.83,355.73,330.5,0.25,1944.86,3768.47,1697.5,48251.0
2021-03-05,141.43,351.57,290.44,354.99,329.35,0.25,1939.59,3841.94,1698.33,49094.77
2021-03-06,141.43,351.57,290.44,354.99,329.35,0.25,1939.59,3841.94,1698.33,48959.95
2021-03-07,141.43,351.57,290.44,354.99,329.35,0.25,1939.59,3841.94,1698.33,50515.62
2021-03-08,141.41,351.5,291.53,357.03,332.82,0.25,1965.25,3821.35,1683.6,51602.47
2021-03-09,141.4,351.6,292.4,359.04,336.4,0.25,1994.18,3875.44,1716.17,54807.49
2021-03-10,141.39,351.77,293.06,360.26,338.34,0.25,2003.55,3898.81,1726.72,56941.26
2021-03-11,141.42,351.94,293.1,360.39,338.06,0.25,1994.38,3939.34,1722.6,57954.85
2021-03-12,141.47,351.59,293.53,361.33,339.54,0.25,2006.11,3943.34,1724.54,57253.43
2021-03-13,141.47,351.59,293.53,361.33,339.54,0.25,2006.11,3943.34,1724.54,61086.16
2021-03-14,141.47,351.59,293.53,361.33,339.54,0.25,2006.11,3943.34,1724.54,60209.01
2021-03-15,141.47,351.76,293.58,361.34,339.63,0.25,2001.24,3968.94,1732.16,56148.67
2021-03-16,141.44,351.59,293.1,360.47,338.4,0.25,1981.41,3962.71,1732.485,56308.07
2021-03-17,141.57,352.04,291.91,357.69,333.34,0.25,1939.01,3974.12,1747.38,58356.59
2021-03-18,141.64,352.06,292.76,359.6,336.1,0.25,1960.75,3915.46,1736.18,57695.57
2021-03-19,141.66,352.11,291.6,356.98,332.07,0.25,1927.56,3913.1,1745.0,58531.77
2021-03-20,141.66,352.11,291.6,356.98,332.07,0.25,1927.56,3913.1,1745.0,58538.37
2021-03-21,141.66,352.11,291.6,356.98,332.07,0.25,1927.56,3913.1,1745.0,57637.37
2021-03-22,141.54,352.21,291.57,357.16,332.17,0.25,1929.12,3940.59,1739.695,54574.88
2021-03-23,141.49,351.99,290.88,355.91,330.66,0.25,1923.55,3910.52,1727.48,54395.13
2021-03-24,141.53,351.89,290.63,355.12,329.06,0.25,1899.95,3889.14,1734.765,52596.73
2021-03-25,141.48,352.04,289.75,353.24,325.87,0.25,1876.85,3909.52,1727.855,51757.9
2021-03-26,141.57,352.01,291.43,357.02,331.49,0.25,1918.71,3974.54,1732.57,54431.57
2021-03-27,141.57,352.01,291.43,357.02,331.49,0.25,1918.71,3974.54,1732.57,56412.04
2021-03-28,141.57,352.01,291.43,357.02,331.49,0.25,1918.71,3974.54,1732.57,55143.22
2021-03-29,141.71,351.98,292.62,359.56,335.66,0.25,1953.02,3971.09,1712.21,57555.35
2021-03-30,141.79,351.59,292.63,359.55,335.37,0.25,1942.32,3958.55,1685.195,58761.78
2021-03-31,141.79,351.53,292.71,359.73,335.41,0.25,1938.84,3972.89,1707.65,58949.35
2021-04-01,141.79,351.25,293.14,360.9,337.42,0.25,1954.38,4019.87,1729.7,58755.89
2021-04-02,141.79,351.25,293.14,360.9,337.42,0.25,1954.38,4019.87,1729.7,58774.31
2021-04-03,141.79,351.25,293.14,360.9,337.42,0.25,1954.38,4019.87,1729.7,57679.01
2021-04-04,141.79,351.25,293.14,360.9,337.42,0.25,1954.38,4019.87,1729.7,58115.01
2021-04-05,141.79,351.25,293.14,360.9,337.42,0.25,1954.38,4077.91,1728.33,58673.43
2021-04-06,141.7,351.3,294.9,364.53,343.79,0.25,2012.87,4073.94,1743.3,57927.25
2021-04-07,141.74,351.7,294.41,363.53,341.91,0.25,1998.73,4079.95,1737.7,56185.72
2021-04-08,141.65,351.57,293.95,362.59,340.51,0.25,1980.32,4097.17,1755.6,57675.68
2021-04-09,141.59,351.41,293.65,362.09,339.91,0.25,1975.11,4128.8,1742.98,58340.46
2021-04-10,141.59,351.41,293.65,362.09,339.91,0.25,1975.11,4128.8,1742.98,59107.93
2021-04-11,141.59,351.41,293.65,362.09,339.91,0.25,1975.11,4128.8,1742.98,59546.6
2021-04-12,141.6,351.54,293.51,361.73,339.02,0.25,1982.58,4127.99,1732.85,60002.2
2021-04-13,141.63,352.06,293.71,362.07,339.08,0.25,1974.73,4141.59,1745.34,63137.94
2021-04-14,141.65,352.07,294.79,364.25,342.7,0.25,2011.96,4124.66,1736.45,62810.22
2021-04-15,141.64,352.36,294.9,364.18,342.56,0.24,2019.29,4170.42,1763.64,63460.86
2021-04-16,141.67,352.46,294.98,364.49,342.79,0.24,2012.27,4185.47,1775.98,61840.05
2021-04-17,141.67,352.46,294.98,364.49,342.79,0.24,2012.27,4185.47,1775.98,60773.59
2021-04-18,141.67,352.46,294.98,364.49,342.79,0.24,2012.27,4185.47,1775.98,56352.34
2021-04-19,141.62,351.9,293.87,362.32,339.54,0.24,1998.99,4163.26,1771.45,56337.85
2021-04-20,141.66,351.97,292.91,360.54,336.88,0.24,1987.76,4134.94,1778.91,57014.44
2021-04-21,141.71,352.02,292.77,360.02,336.16,0.24,1982.4,4173.42,1793.65,54816.2
2021-04-22,141.75,352.18,293.14,360.65,337.18,0.24,1989.73,4134.98,1784.16,51699.53
2021-04-23,141.75,352.09,293.21,360.67,337.4,0.24,1986.63,4180.17,1776.3,50439.98
2021-04-24,141.75,352.09,293.21,360.67,337.4,0.24,1986.63,4180.17,1776.3,50876.92
2021-04-25,141.75,352.09,293.21,360.67,337.4,0.24,1986.63,4180.17,1776.3,47694.45
2021-04-26,141.83,352.7,294.24,362.81,340.23,0.24,2005.1,4187.62,1781.25,53384.26
2021-04-27,141.85,352.43,294.14,362.49,340.08,0.24,1998.92,4186.72,1776.65,55323.9
2021-04-28,141.87,352.25,295.39,365.09,344.08,0.24,2029.64,4183.18,1781.63,54857.8
2021-04-29,141.95,351.77,295.93,366.73,346.73,0.24,2050.69,4211.47,1772.03,53340.24
2021-04-30,141.82,350.91,295.0,365.26,344.87,0.24,2037.59,4181.17,1767.94,57046.48
2021-05-01,141.82,350.91,295.0,365.26,344.87,0.24,2037.59,4181.17,1767.94,57468.41
2021-05-02,141.82,350.91,295.0,365.26,344.87,0.24,2037.59,4181.17,1767.94,56701.56
2021-05-03,141.82,350.91,295.0,365.26,344.87,0.24,2037.59,4192.66,1792.995,57130.72
2021-05-04,141.73,350.85,293.79,362.78,341.0,0.24,2004.04,4164.66,1778.78,54386.58
2021-05-05,141.81,351.16,295.88,366.96,347.26,0.24,2047.36,4167.59,1786.86,56844.82
2021-05-06,141.79,351.09,295.79,367.0,347.33,0.24,2046.67,4201.62,1814.96,56386.41
2021-05-07,141.77,350.88,297.61,370.82,353.97,0.24,2097.31,4232.6,1832.13,57426.57
2021-05-08,141.77,350.88,297.61,370.82,353.97,0.24,2097.31,4232.6,1832.13,58863.02
2021-05-09,141.77,350.88,297.61,370.82,353.97,0.24,2097.31,4232.6,1832.13,58101.36
2021-05-10,141.68,350.88,298.49,372.74,356.96,0.24,2115.7,4188.43,1836.15,55755.62
2021-05-11,141.73,350.29,297.47,371.26,354.79,0.24,2110.48,4152.1,1837.49,56571.94
2021-05-12,141.8,350.62,296.96,370.05,352.62,0.24,2091.39,4063.04,1815.41,54579.29
2021-05-13,141.57,349.17,295.91,368.4,351.38,0.24,2089.32,4112.5,1826.5,49594.18
2021-05-14,141.7,349.56,296.44,369.51,352.51,0.24,2092.8,4173.85,1842.74,49864.94
2021-05-15,141.7,349.56,296.44,369.51,352.51,0.24,2092.8,4173.85,1842.74,48449.38
2021-05-16,141.7,349.56,296.44,369.51,352.51,0.24,2092.8,4173.85,1842.74,45245.65
2021-05-17,141.5,348.74,297.08,371.51,356.38,0.25,2128.49,4163.29,1866.85,43547.62
2021-05-18,141.48,348.91,297.52,372.35,357.72,0.25,2136.54,4127.83,1869.55,43010.06
2021-05-19,141.51,348.99,296.57,370.3,354.38,0.25,2115.15,4115.68,1869.52,38872.52
2021-05-20,141.57,349.33,297.51,372.0,356.62,0.25,2131.18,4159.12,1877.22,40704.35
2021-05-21,141.54,349.19,298.17,373.09,358.46,0.25,2139.06,4155.86,1879.9,36663.66
2021-05-22,141.54,349.19,298.17,373.09,358.46,0.25,2139.06,4155.86,1879.9,38188.39
2021-05-23,141.54,349.19,298.17,373.09,358.46,0.25,2139.06,4155.86,1879.9,34057.92
2021-05-24,141.35,348.94,297.97,372.88,358.43,0.25,2134.18,4197.05,1880.88,38641.79
2021-05-25,141.32,348.82,298.07,373.62,359.97,0.25,2153.78,4188.13,1899.16,37983.34
2021-05-26,141.42,349.14,298.91,375.02,361.94,0.25,2164.89,4195.99,1896.79,39102.29
2021-05-27,141.51,348.72,300.12,377.85,367.02,0.25,2207.47,4200.88,1896.37,39048.18
2021-05-28,141.37,348.6,301.21,380.24,371.09,0.25,2236.31,4204.11,1904.85,35041.21
2021-05-29,141.37,348.6,301.21,380.24,371.09,0.25,2236.31,4204.11,1904.85,34679.95
2021-05-30,141.37,348.6,301.21,380.24,371.09,0.25,2236.31,4204.11,1904.85,35961.72
2021-05-31,141.48,349.02,301.72,380.89,371.94,0.25,2233.36,4204.11,1906.75,36966.57
2021-06-01,141.35,348.35,301.49,380.68,372.01,0.25,2233.37,4202.04,1900.3,36389.27
2021-06-02,141.22,348.62,302.08,382.1,373.79,0.25,2252.26,4208.12,1908.28,37809.74
2021-06-03,141.22,348.62,302.08,382.1,373.79,0.25,2252.26,4192.85,1870.59,38779.5
2021-06-04,141.29,348.52,302.35,382.74,374.89,0.25,2254.59,4229.89,1891.53,37220.06
2021-06-05,141.29,348.52,302.35,382.74,374.89,0.25,2254.59,4229.89,1891.53,35000.07
2021-06-06,141.29,348.52,302.35,382.74,374.89,0.25,2254.59,4229.89,1891.53,35940.32
2021-06-07,141.29,349.07,302.45,382.64,374.31,0.25,2246.63,4226.52,1899.25,34136.83
2021-06-08,141.37,348.86,301.89,381.78,372.99,0.25,2237.61,4227.26,1892.91,33526.18
2021-06-09,141.24,348.75,301.25,380.52,370.92,0.25,2218.45,4219.55,1888.62,36648.45
2021-06-10,141.17,349.02,302.16,381.83,373.13,0.25,2236.89,4239.18,1898.33,36658.74
2021-06-11,141.2,350.06,302.29,381.54,371.91,0.25,2224.67,4247.44,1876.63,36924.25
2021-06-12,141.2,350.06,302.29,381.54,371.91,0.25,2224.67,4247.44,1876.63,35853.81
2021-06-13,141.2,350.06,302.29,381.54,371.91,0.25,2224.67,4247.44,1876.63,38899.82
2021-06-14,141.24,349.87,303.37,383.81,375.81,0.25,2253.2,4255.15,1866.19,40284.14
2021-06-15,141.45,350.11,302.81,382.5,373.47,0.25,2230.37,4246.59,1858.8,39968.84
2021-06-16,141.39,349.99,302.42,381.88,372.51,0.25,2225.27,4223.7,1811.75,38756.05
2021-06-17,141.53,349.48,301.67,380.68,370.79,0.25,2211.58,4221.86,1773.29,37743.33
2021-06-18,141.54,349.75,301.66,380.91,371.05,0.25,2220.68,4166.45,1762.06,35681.22
2021-06-19,141.54,349.75,301.66,380.91,371.05,0.25,2220.68,4166.45,1762.06,35896.86
2021-06-20,141.54,349.75,301.66,380.91,371.05,0.25,2220.68,4166.45,1762.06,35568.15
2021-06-21,141.56,349.53,301.41,380.52,370.87,0.25,2219.45,4224.79,1783.15,31499.8
2021-06-22,141.59,349.15,301.57,381.05,371.84,0.25,2220.53,4246.44,1778.7,32496.3
2021-06-23,141.64,349.15,302.3,382.5,374.06,0.25,2233.7,4241.84,1778.7,33381.18
2021-06-24,141.57,349.17,303.9,385.81,379.46,0.25,2273.11,4266.49,1775.15,34797.49
2021-06-25,141.61,348.8,303.84,386.17,380.25,0.25,2282.46,4280.7,1779.39,31770.56
